region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,86.93,800,785,817,86.47,87.18,800 [785 - 817],86.93% [86.47% - 87.18%],585,546,606,12-01-2020,projected
2,AL- DOTHAN,84.14,77,76,77,84.14,84.14,77 [76 - 77],84.14% [84.14% - 84.14%],55,55,55,12-01-2020,projected
5,AL- HUNTSVILLE,90.21,267,262,272,89.31,91.33,267 [262 - 272],90.21% [89.31% - 91.33%],192,175,213,12-01-2020,projected
6,AL- MOBILE,83.99,159,155,162,83.64,84.31,159 [155 - 162],83.99% [83.64% - 84.31%],114,104,123,12-01-2020,projected
7,AL- MONTGOMERY,84.01,73,71,76,83.82,84.14,73 [71 - 76],84.01% [83.82% - 84.14%],62,59,64,12-01-2020,projected
9,AL- TUSCALOOSA,88.72,119,117,121,88.42,89.22,119 [117 - 121],88.72% [88.42% - 89.22%],87,84,92,12-01-2020,projected
11,AZ- MESA,102.58,598,582,613,99.7,105.35,598 [582 - 613],102.58% [99.7% - 105.35%],447,390,502,12-01-2020,projected
12,AZ- PHOENIX,95.3,1558,1518,1595,93.43,97.12,1558 [1518 - 1595],95.3% [93.43% - 97.12%],1159,1017,1297,12-01-2020,projected
14,AZ- SUN CITY,89.75,105,102,108,88.52,90.99,105 [102 - 108],89.75% [88.52% - 90.99%],79,69,89,12-01-2020,projected
15,AZ- TUCSON,95.02,521,511,532,93.55,96.6,521 [511 - 532],95.02% [93.55% - 96.6%],379,342,419,12-01-2020,projected
16,AR- FORT SMITH,84.53,77,75,78,84.37,84.84,77 [75 - 78],84.53% [84.37% - 84.84%],58,56,62,12-01-2020,projected
18,AR- JONESBORO,86.31,74,73,76,86.08,86.42,74 [73 - 76],86.31% [86.08% - 86.42%],57,55,58,12-01-2020,projected
19,AR- LITTLE ROCK,84.44,355,346,365,83.81,84.99,355 [346 - 365],84.44% [83.81% - 84.99%],256,220,288,12-01-2020,projected
21,AR- SPRINGDALE,90.12,147,145,149,89.37,90.88,147 [145 - 149],90.12% [89.37% - 90.88%],107,99,115,12-01-2020,projected
22,AR- TEXARKANA,82.35,35,32,35,81.73,82.35,35 [32 - 35],82.35% [81.73% - 82.35%],23,17,23,12-01-2020,projected
23,CA- ORANGE CO.,86.9,719,708,732,86.37,87.46,719 [708 - 732],86.9% [86.37% - 87.46%],528,487,571,12-01-2020,projected
25,CA- BAKERSFIELD,86.78,329,323,336,86.14,87.41,329 [323 - 336],86.78% [86.14% - 87.41%],245,222,268,12-01-2020,projected
31,CA- CHICO,84.84,42,41,43,84.22,85.16,42 [41 - 43],84.84% [84.22% - 85.16%],31,27,33,12-01-2020,projected
33,CA- CONTRA COSTA CO.,83.54,96,94,98,83.49,83.69,96 [94 - 98],83.54% [83.49% - 83.69%],71,70,74,12-01-2020,projected
43,CA- FRESNO,87.88,249,246,254,87.53,88.19,249 [246 - 254],87.88% [87.53% - 88.19%],180,172,187,12-01-2020,projected
56,CA- LOS ANGELES,89.07,2974,2902,3050,88.03,90.12,2974 [2902 - 3050],89.07% [88.03% - 90.12%],2250,1992,2510,12-01-2020,projected
58,CA- MODESTO,88.78,207,204,212,87.91,89.77,207 [204 - 212],88.78% [87.91% - 89.77%],151,136,168,12-01-2020,projected
62,CA- NAPA,84.64,39,38,40,84.3,84.81,39 [38 - 40],84.64% [84.3% - 84.81%],27,25,28,12-01-2020,projected
65,CA- ALAMEDA CO.,83.43,155,151,159,82.99,83.88,155 [151 - 159],83.43% [82.99% - 83.88%],116,101,131,12-01-2020,projected
69,CA- PALM SPR/RANCHO MIR.,85.51,80,78,82,84.94,86.08,80 [78 - 82],85.51% [84.94% - 86.08%],58,52,64,12-01-2020,projected
73,CA- REDDING,84.9,74,72,76,84.62,85.18,74 [72 - 76],84.9% [84.62% - 85.18%],53,50,56,12-01-2020,projected
77,CA- SACRAMENTO,88.26,542,532,552,87.48,89.07,542 [532 - 552],88.26% [87.48% - 89.07%],395,358,434,12-01-2020,projected
78,CA- SALINAS,87.57,82,80,84,86.81,88.32,82 [80 - 84],87.57% [86.81% - 88.32%],60,54,66,12-01-2020,projected
79,CA- SAN BERNARDINO,89.25,743,728,758,88.73,89.67,743 [728 - 758],89.25% [88.73% - 89.67%],535,505,559,12-01-2020,projected
80,CA- SAN DIEGO,92.6,1172,1144,1201,91.2,93.98,1172 [1144 - 1201],92.6% [91.2% - 93.98%],886,788,983,12-01-2020,projected
81,CA- SAN FRANCISCO,81.71,119,117,121,81.64,81.75,119 [117 - 121],81.71% [81.64% - 81.75%],87,83,89,12-01-2020,projected
82,CA- SAN JOSE,85.95,247,243,252,85.45,86.51,247 [243 - 252],85.95% [85.45% - 86.51%],180,165,197,12-01-2020,projected
83,CA- SAN LUIS OBISPO,86.14,40,39,41,85.48,87.02,40 [39 - 41],86.14% [85.48% - 87.02%],28,25,32,12-01-2020,projected
85,CA- SAN MATEO CO.,82.78,100,98,102,82.45,83.04,100 [98 - 102],82.78% [82.45% - 83.04%],75,66,82,12-01-2020,projected
86,CA- SANTA BARBARA,82.38,32,31,33,82.38,82.69,32 [31 - 33],82.38% [82.38% - 82.69%],23,23,26,12-01-2020,projected
87,CA- SANTA CRUZ,91.7,57,56,58,90.58,93.09,57 [56 - 58],91.7% [90.58% - 93.09%],42,38,47,12-01-2020,projected
89,CA- SANTA ROSA,81.61,42,41,43,81.61,81.61,42 [41 - 43],81.61% [81.61% - 81.61%],30,30,30,12-01-2020,projected
91,CA- STOCKTON,84.14,53,52,54,84.05,84.33,53 [52 - 54],84.14% [84.05% - 84.33%],44,43,46,12-01-2020,projected
96,CA- VENTURA,86.23,134,131,137,85.47,86.93,134 [131 - 137],86.23% [85.47% - 86.93%],98,86,109,12-01-2020,projected
101,CO- BOULDER,92.42,84,81,86,90.32,94.32,84 [81 - 86],92.42% [90.32% - 94.32%],59,49,68,12-01-2020,projected
