region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,85.42,457,446,470,84.93,86.05,457 [446 - 470],85.42% [84.93% - 86.05%],458,416,511,10-20-2020
2,AL- DOTHAN,84.29,45,43,48,83.92,84.74,45 [43 - 48],84.29% [83.92% - 84.74%],57,52,63,10-20-2020
5,AL- HUNTSVILLE,86.44,119,119,124,86.33,87.29,119 [119 - 124],86.44% [86.33% - 87.29%],121,119,137,10-20-2020
6,AL- MOBILE,82.94,82,79,84,82.59,83.05,82 [79 - 84],82.94% [82.59% - 83.05%],84,74,87,10-20-2020
7,AL- MONTGOMERY,85.24,83,82,88,85.05,85.5,83 [82 - 88],85.24% [85.05% - 85.5%],81,78,85,10-20-2020
9,AL- TUSCALOOSA,86.81,68,65,70,86.01,87.41,68 [65 - 70],86.81% [86.01% - 87.41%],68,60,74,10-20-2020
11,AZ- MESA,86.92,138,135,142,86.06,87.83,138 [135 - 142],86.92% [86.06% - 87.83%],137,120,155,10-20-2020
12,AZ- PHOENIX,85.03,381,370,393,84.34,85.72,381 [370 - 393],85.03% [84.34% - 85.72%],381,329,433,10-20-2020
14,AZ- SUN CITY,82.96,24,23,25,82.59,83.33,24 [23 - 25],82.96% [82.59% - 83.33%],24,21,27,10-20-2020
15,AZ- TUCSON,82.69,67,65,69,82.3,82.97,67 [65 - 69],82.69% [82.3% - 82.97%],68,58,75,10-20-2020
16,AR- FORT SMITH,84.53,56,56,57,84.45,84.61,56 [56 - 57],84.53% [84.45% - 84.61%],58,57,59,10-20-2020
18,AR- JONESBORO,88.85,81,79,82,87.85,89.51,81 [79 - 82],88.85% [87.85% - 89.51%],80,71,86,10-20-2020
19,AR- LITTLE ROCK,83.43,198,193,203,83.1,83.95,198 [193 - 203],83.43% [83.1% - 83.95%],198,179,228,10-20-2020
21,AR- SPRINGDALE,87.19,75,74,77,87.1,87.28,75 [74 - 77],87.19% [87.1% - 87.28%],76,75,77,10-20-2020
22,AR- TEXARKANA,85.0,49,48,51,84.8,85.51,49 [48 - 51],85.0% [84.8% - 85.51%],49,47,54,10-20-2020
23,CA- ORANGE CO.,81.61,116,113,120,81.48,81.83,116 [113 - 120],81.61% [81.48% - 81.83%],123,113,140,10-20-2020
25,CA- BAKERSFIELD,81.66,58,56,60,81.63,81.83,58 [56 - 60],81.66% [81.63% - 81.83%],60,59,66,10-20-2020
31,CA- CHICO,81.56,7,7,7,81.56,81.56,7 [7 - 7],81.56% [81.56% - 81.56%],10,10,10,10-20-2020
33,CA- CONTRA COSTA CO.,82.1,35,34,36,81.95,82.15,35 [34 - 36],82.1% [81.95% - 82.15%],42,39,43,10-20-2020
43,CA- FRESNO,82.8,61,60,62,82.58,83.02,61 [60 - 62],82.8% [82.58% - 83.02%],64,59,69,10-20-2020
56,CA- LOS ANGELES,82.38,563,552,575,82.28,82.57,563 [552 - 575],82.38% [82.28% - 82.57%],591,566,638,10-20-2020
58,CA- MODESTO,86.92,119,114,129,85.35,89.31,119 [114 - 129],86.92% [85.35% - 89.31%],119,92,160,10-20-2020
62,CA- NAPA,82.58,10,9,11,82.41,82.58,10 [9 - 11],82.58% [82.41% - 82.58%],15,14,15,10-20-2020
65,CA- ALAMEDA CO.,81.07,35,33,36,80.95,81.21,35 [33 - 36],81.07% [80.95% - 81.21%],36,32,41,10-20-2020
69,CA- PALM SPR/RANCHO MIR.,81.9,21,20,21,81.8,81.99,21 [20 - 21],81.9% [81.8% - 81.99%],20,19,21,10-20-2020
73,CA- REDDING,82.22,24,23,25,82.22,82.22,24 [23 - 25],82.22% [82.22% - 82.22%],24,24,24,10-20-2020
77,CA- SACRAMENTO,81.73,76,73,79,81.51,81.86,76 [73 - 79],81.73% [81.51% - 81.86%],83,72,89,10-20-2020
78,CA- SALINAS,84.16,28,28,29,84.04,84.54,28 [28 - 29],84.16% [84.04% - 84.54%],33,32,36,10-20-2020
79,CA- SAN BERNARDINO,83.8,210,206,213,83.65,83.93,210 [206 - 213],83.8% [83.65% - 83.93%],220,211,227,10-20-2020
80,CA- SAN DIEGO,83.09,210,205,215,82.87,83.24,210 [205 - 215],83.09% [82.87% - 83.24%],217,202,228,10-20-2020
81,CA- SAN FRANCISCO,80.83,39,38,40,80.75,80.85,39 [38 - 40],80.83% [80.75% - 80.85%],42,38,43,10-20-2020
82,CA- SAN JOSE,81.69,49,47,51,81.52,82.02,49 [47 - 51],81.69% [81.52% - 82.02%],51,46,61,10-20-2020
83,CA- SAN LUIS OBISPO,82.41,7,7,7,82.19,82.41,7 [7 - 7],82.41% [82.19% - 82.41%],11,10,11,10-20-2020
85,CA- SAN MATEO CO.,80.93,27,26,28,80.82,81.04,27 [26 - 28],80.93% [80.82% - 81.04%],25,22,28,10-20-2020
86,CA- SANTA BARBARA,81.35,14,14,14,81.24,81.76,14 [14 - 14],81.35% [81.24% - 81.76%],13,12,17,10-20-2020
87,CA- SANTA CRUZ,83.34,12,11,13,83.34,83.34,12 [11 - 13],83.34% [83.34% - 83.34%],12,12,12,10-20-2020
89,CA- SANTA ROSA,82.1,35,35,36,82.1,82.2,35 [35 - 36],82.1% [82.1% - 82.2%],39,39,41,10-20-2020
91,CA- STOCKTON,82.16,21,20,21,82.07,82.16,21 [20 - 21],82.16% [82.07% - 82.16%],23,22,23,10-20-2020
96,CA- VENTURA,82.16,28,27,29,81.91,82.23,28 [27 - 29],82.16% [81.91% - 82.23%],34,30,35,10-20-2020
101,CO- BOULDER,85.05,20,19,21,85.05,85.47,20 [19 - 21],85.05% [85.05% - 85.47%],24,24,26,10-20-2020
102,CO- COLORADO SPRINGS,103.09,238,229,253,99.81,107.34,238 [229 - 253],103.09% [99.81% - 107.34%],239,205,283,10-20-2020
103,CO- DENVER,91.99,573,560,591,90.82,93.46,573 [560 - 591],91.99% [90.82% - 93.46%],573,517,643,10-20-2020
104,CO- FORT COLLINS,90.95,69,67,71,90.02,92.36,69 [67 - 71],90.95% [90.02% - 92.36%],70,64,79,10-20-2020
105,CO- GRAND JUNCTION,85.93,45,43,47,85.05,87.07,45 [43 - 47],85.93% [85.05% - 87.07%],47,40,56,10-20-2020
106,CO- GREELEY,87.59,59,56,63,86.69,89.4,59 [56 - 63],87.59% [86.69% - 89.4%],59,52,73,10-20-2020
107,CO- PUEBLO,83.88,32,31,33,83.63,84.39,32 [31 - 33],83.88% [83.63% - 84.39%],31,29,35,10-20-2020
109,CT- BRIDGEPORT,86.67,114,111,118,85.72,87.73,114 [111 - 118],86.67% [85.72% - 87.73%],113,97,131,10-20-2020
110,CT- HARTFORD,89.03,293,288,302,88.38,89.95,293 [288 - 302],89.03% [88.38% - 89.95%],294,273,324,10-20-2020
111,CT- NEW HAVEN,88.1,313,303,323,87.04,89.24,313 [303 - 323],88.1% [87.04% - 89.24%],312,271,356,10-20-2020
112,DE- WILMINGTON,83.49,62,59,63,82.95,83.65,62 [59 - 63],83.49% [82.95% - 83.65%],65,55,68,10-20-2020
113,DC- WASHINGTON,84.15,228,223,233,83.64,84.65,228 [223 - 233],84.15% [83.64% - 84.65%],228,200,255,10-20-2020
115,FL- BRADENTON,83.67,28,27,28,83.1,83.95,28 [27 - 28],83.67% [83.1% - 83.95%],26,22,28,10-20-2020
116,FL- CLEARWATER,82.32,39,38,40,82.08,82.69,39 [38 - 40],82.32% [82.08% - 82.69%],38,34,44,10-20-2020
118,FL- FORT LAUDERDALE,81.92,166,162,171,81.8,82.01,166 [162 - 171],81.92% [81.8% - 82.01%],167,157,175,10-20-2020
119,FL- FORT MYERS,82.38,92,90,94,82.12,82.56,92 [90 - 94],82.38% [82.12% - 82.56%],91,81,98,10-20-2020
120,FL- GAINESVILLE,83.1,54,52,57,82.99,83.2,54 [52 - 57],83.1% [82.99% - 83.2%],57,55,59,10-20-2020
122,FL- HUDSON,81.76,21,21,22,81.6,82.16,21 [21 - 22],81.76% [81.6% - 82.16%],22,20,27,10-20-2020
123,FL- JACKSONVILLE,82.81,136,133,140,82.67,82.97,136 [133 - 140],82.81% [82.67% - 82.97%],138,131,146,10-20-2020
124,FL- LAKELAND,82.72,28,28,29,82.62,82.81,28 [28 - 29],82.72% [82.62% - 82.81%],29,28,30,10-20-2020
127,FL- MIAMI,82.47,265,259,272,82.37,82.58,265 [259 - 272],82.47% [82.37% - 82.58%],266,256,278,10-20-2020
129,FL- OCALA,82.19,28,27,28,82.05,82.27,28 [27 - 28],82.19% [82.05% - 82.27%],30,28,31,10-20-2020
130,FL- ORLANDO,82.4,247,243,253,82.29,82.49,247 [243 - 253],82.4% [82.29% - 82.49%],249,237,258,10-20-2020
131,FL- ORMOND BEACH,81.63,28,27,28,81.27,81.75,28 [27 - 28],81.63% [81.27% - 81.75%],27,21,29,10-20-2020
133,FL- PANAMA CITY,82.11,14,14,16,81.81,83.46,14 [14 - 16],82.11% [81.81% - 83.46%],14,12,23,10-20-2020
134,FL- PENSACOLA,83.58,85,82,88,83.15,84.26,85 [82 - 88],83.58% [83.15% - 84.26%],84,74,100,10-20-2020
137,FL- SARASOTA,81.94,28,28,29,81.73,82.15,28 [28 - 29],81.94% [81.73% - 82.15%],28,25,31,10-20-2020
139,FL- ST PETERSBURG,81.94,28,28,30,81.75,82.19,28 [28 - 30],81.94% [81.75% - 82.19%],31,28,35,10-20-2020
140,FL- TALLAHASSEE,82.74,73,71,78,82.45,83.11,73 [71 - 78],82.74% [82.45% - 83.11%],74,66,84,10-20-2020
141,FL- TAMPA,82.3,98,96,100,82.09,82.51,98 [96 - 100],82.3% [82.09% - 82.51%],98,89,107,10-20-2020
142,GA- ALBANY,80.56,7,7,7,80.56,80.56,7 [7 - 7],80.56% [80.56% - 80.56%],6,6,6,10-20-2020
144,GA- ATLANTA,85.68,681,663,695,84.95,86.32,681 [663 - 695],85.68% [84.95% - 86.32%],680,593,757,10-20-2020
145,GA- AUGUSTA,82.36,49,48,51,82.24,82.53,49 [48 - 51],82.36% [82.24% - 82.53%],58,55,62,10-20-2020
146,GA- COLUMBUS,81.27,14,14,14,81.27,81.27,14 [14 - 14],81.27% [81.27% - 81.27%],16,16,16,10-20-2020
147,GA- MACON,83.09,68,64,72,82.42,83.89,68 [64 - 72],83.09% [82.42% - 83.89%],69,54,87,10-20-2020
148,GA- ROME,89.15,67,65,69,88.61,89.43,67 [65 - 69],89.15% [88.61% - 89.43%],67,63,69,10-20-2020
149,GA- SAVANNAH,82.92,52,50,55,82.48,83.26,52 [50 - 55],82.92% [82.48% - 83.26%],60,51,67,10-20-2020
151,ID- BOISE,84.96,104,101,106,84.19,85.34,104 [101 - 106],84.96% [84.19% - 85.34%],103,87,111,10-20-2020
152,ID- IDAHO FALLS,92.8,59,57,60,90.85,94.75,59 [57 - 60],92.8% [90.85% - 94.75%],59,50,68,10-20-2020
154,IL- AURORA,92.14,63,61,65,90.63,93.66,63 [61 - 65],92.14% [90.63% - 93.66%],64,56,72,10-20-2020
155,IL- BLUE ISLAND,85.44,138,135,142,84.85,86.03,138 [135 - 142],85.44% [84.85% - 86.03%],138,123,153,10-20-2020
156,IL- CHICAGO,85.37,459,449,471,84.8,85.98,459 [449 - 471],85.37% [84.8% - 85.98%],460,411,512,10-20-2020
158,IL- ELGIN,93.26,144,141,149,91.79,94.92,144 [141 - 149],93.26% [91.79% - 94.92%],144,128,162,10-20-2020
161,IL- EVANSTON,87.49,181,176,185,86.71,88.36,181 [176 - 185],87.49% [86.71% - 88.36%],181,162,202,10-20-2020
163,IL- HINSDALE,87.18,80,78,82,86.45,87.91,80 [78 - 82],87.18% [86.45% - 87.91%],79,71,87,10-20-2020
164,IL- JOLIET,89.2,122,120,126,88.45,90.11,122 [120 - 126],89.2% [88.45% - 90.11%],122,112,134,10-20-2020
166,IL- MELROSE PARK,87.6,234,228,240,86.79,88.47,234 [228 - 240],87.6% [86.79% - 88.47%],235,210,262,10-20-2020
170,IL- PEORIA,86.4,117,116,122,86.08,87.42,117 [116 - 122],86.4% [86.08% - 87.42%],119,113,138,10-20-2020
171,IL- ROCKFORD,95.22,232,226,237,93.59,96.66,232 [226 - 237],95.22% [93.59% - 96.66%],233,208,255,10-20-2020
172,IL- SPRINGFIELD,89.08,231,224,240,87.7,90.65,231 [224 - 240],89.08% [87.7% - 90.65%],231,196,271,10-20-2020
